Day,Time,Event,len(Queue)
1,10:13,Car 289 finish traveling,NA
1,10:14,Car 27 finish traveling,NA
1,10:14,Car 146 finish traveling,NA
1,10:14,Car 175 departs at charger 12,3
1,10:14,Car 227 departs at charger 39,3
1,10:14,Car 111 departs at charger 56,3
1,10:15,Car 111 finish traveling,NA
1,10:16,Car 227 finish traveling,NA
1,10:16,Car 173 departs at charger 6,3
1,10:16,Car 246 departs at charger 71,3
1,10:17,Car 173 finish traveling,NA
1,10:17,Car 175 finish traveling,NA
1,10:18,Car 61 finish traveling,NA
1,10:18,Car 246 finish traveling,NA
1,10:19,Car 30 departs at charger 3,2
1,10:19,Car 2 departs at charger 41,3
1,10:20,Car 234 departs at charger 15,3
1,10:20,Car 221 departs at charger 42,3
1,10:21,Car 2 finish traveling,NA
1,10:22,Car 30 finish traveling,NA
1,10:23,Car 221 finish traveling,NA
1,10:23,Car 234 finish traveling,NA
1,10:23,Car 252 departs at charger 47,3
1,10:23,Car 296 departs at charger 58,3
1,10:24,Car 399 departs at charger 62,15
1,10:24,Car 348 departs at charger 76,1
1,10:25,Car 399 finish traveling,NA
1,10:26,Car 198 departs at charger 4,2
1,10:26,Car 279 departs at charger 17,3
1,10:26,Car 83 departs at charger 55,3
1,10:26,Car 279 finish traveling,NA
1,10:27,Car 198 finish traveling,NA
1,10:27,Car 348 finish traveling,NA
1,10:28,Car 250 departs at charger 60,3
1,10:29,Car 252 finish traveling,NA
1,10:29,Car 296 finish traveling,NA
1,10:29,Car 103 departs at charger 13,1
1,10:29,Car 311 departs at charger 68,4
1,10:29,Car 311 finish traveling,NA
1,10:31,Car 103 finish traveling,NA
1,10:31,Car 238 departs at charger 51,3
1,10:32,Car 83 finish traveling,NA
1,10:32,Car 250 finish traveling,NA
1,10:32,Car 65 departs at charger 7,1
1,10:32,Car 69 departs at charger 18,3
1,10:32,Car 72 departs at charger 21,3
1,10:32,Car 308 departs at charger 23,3
1,10:32,Car 72 finish traveling,NA
1,10:33,Car 69 finish traveling,NA
1,10:33,Car 238 finish traveling,NA
1,10:33,Car 49 departs at charger 16,1
1,10:33,Car 223 departs at charger 72,3
1,10:34,Car 65 finish traveling,NA
1,10:34,Car 308 finish traveling,NA
1,10:34,Car 185 departs at charger 8,1
1,10:34,Car 236 departs at charger 14,1
1,10:34,Car 23 departs at charger 20,1
1,10:34,Car 355 departs at charger 73,2
1,10:34,Car 23 finish traveling,NA
1,10:35,Car 185 finish traveling,NA
1,10:35,Car 322 departs at charger 70,3
1,10:36,Car 49 finish traveling,NA
1,10:36,Car 223 finish traveling,NA
1,10:36,Car 163 departs at charger 9,1
1,10:36,Car 309 departs at charger 30,3
1,10:36,Car 309 finish traveling,NA
1,10:38,Car 163 finish traveling,NA
1,10:38,Car 236 finish traveling,NA
1,10:38,Car 32 departs at charger 63,4
1,10:39,Car 355 finish traveling,NA
1,10:39,Car 245 departs at charger 28,1
1,10:39,Car 245 finish traveling,NA
1,10:40,Car 32 finish traveling,NA
1,10:40,Car 322 finish traveling,NA
1,10:40,Car 295 departs at charger 22,3
1,10:40,Car 360 departs at charger 66,4
1,10:40,Car 91 departs at charger 79,3
1,10:40,Car 295 finish traveling,NA
1,10:41,Car 91 finish traveling,NA
1,10:42,Car 293 departs at charger 50,1
1,10:43,Car 162 departs at charger 10,1
1,10:43,Car 334 departs at charger 74,3
1,10:44,Car 360 finish traveling,NA
1,10:45,Car 208 departs at charger 27,3
1,10:45,Car 307 departs at charger 29,1
1,10:46,Car 293 finish traveling,NA
1,10:47,Car 162 finish traveling,NA
1,10:47,Car 124 departs at charger 1,3
1,10:47,Car 262 departs at charger 52,3
1,10:47,Car 82 departs at charger 78,3
1,10:48,Car 307 finish traveling,NA
1,10:48,Car 313 departs at charger 11,3
1,10:48,Car 141 departs at charger 32,3
1,10:48,Car 157 departs at charger 75,2
1,10:49,Car 208 finish traveling,NA
1,10:49,Car 334 finish traveling,NA
1,10:50,Car 82 finish traveling,NA
1,10:51,Car 124 finish traveling,NA
1,10:52,Car 141 finish traveling,NA
1,10:52,Car 157 finish traveling,NA
1,10:52,Car 262 finish traveling,NA
1,10:52,Car 313 finish traveling,NA
1,10:52,Car 168 departs at charger 34,3
1,10:53,Car 336 departs at charger 77,2
1,10:54,Car 168 finish traveling,NA
1,10:54,Car 263 departs at charger 64,2
1,10:54,Car 263 finish traveling,NA
1,10:55,Car 336 finish traveling,NA
1,10:55,Car 60 departs at charger 5,2
1,10:55,Car 150 departs at charger 24,1
1,10:56,Car 60 finish traveling,NA
1,10:56,Car 189 departs at charger 25,1
1,10:56,Car 300 departs at charger 26,1
1,10:58,Car 150 finish traveling,NA
1,10:58,Car 203 departs at charger 46,2
1,10:59,Car 189 finish traveling,NA
1,10:59,Car 203 finish traveling,NA
1,10:59,Car 131 departs at charger 12,2
1,10:59,Car 92 departs at charger 39,2
1,10:59,Car 255 departs at charger 56,2
1,10:59,Car 131 finish traveling,NA
1,11:00,Car 300 finish traveling,NA
1,11:01,Car 261 departs at charger 6,2
1,11:01,Car 123 departs at charger 31,1
1,11:01,Car 354 departs at charger 71,2
1,11:03,Car 92 finish traveling,NA
1,11:03,Car 255 finish traveling,NA
1,11:03,Car 261 finish traveling,NA
1,11:04,Car 207 departs at charger 41,2
1,11:05,Car 213 departs at charger 15,2
1,11:05,Car 244 departs at charger 42,2
1,11:06,Car 123 finish traveling,NA
1,11:06,Car 213 finish traveling,NA
1,11:06,Car 354 finish traveling,NA
1,11:07,Car 133 departs at charger 33,1
1,11:08,Car 133 finish traveling,NA
1,11:08,Car 207 finish traveling,NA
1,11:08,Car 244 finish traveling,NA
1,11:08,Car 183 departs at charger 45,1
1,11:08,Car 109 departs at charger 47,2
1,11:08,Car 68 departs at charger 58,2
1,11:08,Car 109 finish traveling,NA
1,11:09,Car 68 finish traveling,NA
1,11:09,Car 183 finish traveling,NA
1,11:09,Car 235 departs at charger 36,1
1,11:10,Car 100 departs at charger 35,1
1,11:11,Car 314 departs at charger 17,2
1,11:11,Car 101 departs at charger 55,2
1,11:13,Car 235 finish traveling,NA
1,11:13,Car 240 departs at charger 60,2
1,11:13,Car 240 finish traveling,NA
1,11:14,Car 314 finish traveling,NA
1,11:14,Car 266 departs at charger 68,3
1,11:15,Car 266 finish traveling,NA
1,11:15,Car 167 departs at charger 37,1
1,11:15,Car 232 departs at charger 38,1
1,11:16,Car 100 finish traveling,NA
1,11:16,Car 154 departs at charger 51,2
1,11:17,Car 101 finish traveling,NA
1,11:17,Car 232 finish traveling,NA
1,11:17,Car 75 departs at charger 18,2
1,11:17,Car 8 departs at charger 21,2
1,11:17,Car 143 departs at charger 23,2
1,11:17,Car 320 departs at charger 40,1
1,11:18,Car 8 finish traveling,NA
1,11:18,Car 75 finish traveling,NA
1,11:18,Car 306 departs at charger 65,6
1,11:18,Car 117 departs at charger 72,2
1,11:18,Car 306 finish traveling,NA
1,11:19,Car 143 finish traveling,NA
1,11:19,Car 154 finish traveling,NA
1,11:19,Car 167 finish traveling,NA
1,11:20,Car 117 finish traveling,NA
1,11:20,Car 320 finish traveling,NA
1,11:20,Car 270 departs at charger 67,4
1,11:21,Car 270 finish traveling,NA
1,11:21,Car 35 departs at charger 30,2
1,11:22,Car 35 finish traveling,NA
1,11:22,Car 214 departs at charger 43,1
1,11:23,Car 214 finish traveling,NA
1,11:23,Car 197 departs at charger 48,1
1,11:23,Car 350 departs at charger 69,1
1,11:25,Car 350 finish traveling,NA
1,11:25,Car 264 departs at charger 22,2
1,11:25,Car 291 departs at charger 44,1
1,11:25,Car 397 departs at charger 66,3
1,11:26,Car 197 finish traveling,NA
1,11:27,Car 397 finish traveling,NA
1,11:28,Car 321 departs at charger 74,2
1,11:29,Car 264 finish traveling,NA
1,11:30,Car 291 finish traveling,NA
1,11:30,Car 74 departs at charger 27,2
1,11:30,Car 127 departs at charger 49,1
1,11:32,Car 74 finish traveling,NA
1,11:32,Car 284 departs at charger 1,2
1,11:32,Car 200 departs at charger 52,2
1,11:33,Car 284 finish traveling,NA
1,11:33,Car 318 departs at charger 11,2
1,11:33,Car 275 departs at charger 32,2
1,11:34,Car 200 finish traveling,NA
1,11:34,Car 269 departs at charger 80,2
1,11:35,Car 127 finish traveling,NA
1,11:35,Car 321 finish traveling,NA
1,11:37,Car 269 finish traveling,NA
1,11:37,Car 275 finish traveling,NA
1,11:37,Car 318 finish traveling,NA
1,11:37,Car 58 departs at charger 34,2
1,11:38,Car 58 finish traveling,NA
1,11:38,Car 392 departs at charger 77,1
1,11:39,Car 392 finish traveling,NA
1,11:39,Car 56 departs at charger 64,1
1,11:39,Car 56 finish traveling,NA
1,11:40,Car 46 departs at charger 5,1
1,11:43,Car 73 departs at charger 46,1
1,11:43,Car 73 finish traveling,NA
1,11:44,Car 224 departs at charger 12,1
1,11:44,Car 105 departs at charger 39,1
1,11:44,Car 28 departs at charger 56,1
1,11:44,Car 105 finish traveling,NA
1,11:45,Car 28 finish traveling,NA
1,11:45,Car 46 finish traveling,NA
1,11:46,Car 212 departs at charger 6,1
1,11:46,Car 366 departs at charger 71,1
1,11:46,Car 212 finish traveling,NA
1,11:47,Car 224 finish traveling,NA
1,11:49,Car 59 departs at charger 41,1
1,11:50,Car 305 departs at charger 15,1
1,11:50,Car 106 departs at charger 42,1
1,11:52,Car 106 finish traveling,NA
1,11:52,Car 366 finish traveling,NA
1,11:53,Car 59 finish traveling,NA
1,11:53,Car 305 finish traveling,NA
1,11:53,Car 188 departs at charger 47,1
1,11:53,Car 253 departs at charger 58,1
1,11:56,Car 253 finish traveling,NA
1,11:56,Car 34 departs at charger 17,1
1,11:56,Car 228 departs at charger 55,1
1,11:58,Car 188 finish traveling,NA
1,11:58,Car 9 departs at charger 60,1
1,11:59,Car 34 finish traveling,NA
1,11:59,Car 102 departs at charger 68,2
1,12:01,Car 9 finish traveling,NA
1,12:01,Car 228 finish traveling,NA
1,12:01,Car 215 departs at charger 51,1
1,12:02,Car 165 departs at charger 18,1
1,12:02,Car 174 departs at charger 21,1
1,12:02,Car 226 departs at charger 23,1
1,12:02,Car 174 finish traveling,NA
1,12:03,Car 98 departs at charger 72,1
1,12:04,Car 98 finish traveling,NA
1,12:04,Car 165 finish traveling,NA
1,12:04,Car 215 finish traveling,NA
1,12:04,Car 97 departs at charger 53,1
1,12:04,Car 301 departs at charger 54,1
1,12:05,Car 102 finish traveling,NA
1,12:05,Car 226 finish traveling,NA
1,12:06,Car 97 finish traveling,NA
1,12:06,Car 89 departs at charger 30,1
1,12:06,Car 89 finish traveling,NA
1,12:10,Car 301 finish traveling,NA
1,12:10,Car 156 departs at charger 22,1
1,12:10,Car 330 departs at charger 66,2
1,12:11,Car 156 finish traveling,NA
1,12:12,Car 71 departs at charger 57,1
1,12:13,Car 160 departs at charger 59,0
1,12:13,Car 158 departs at charger 61,1
1,12:13,Car 398 departs at charger 74,1
1,12:14,Car 158 finish traveling,NA
1,12:15,Car 160 finish traveling,NA
1,12:15,Car 330 finish traveling,NA
1,12:15,Car 209 departs at charger 27,1
1,12:16,Car 209 finish traveling,NA
1,12:16,Car 398 finish traveling,NA
1,12:17,Car 288 departs at charger 1,1
1,12:17,Car 274 departs at charger 52,1
1,12:17,Car 274 finish traveling,NA
1,12:18,Car 71 finish traveling,NA
1,12:18,Car 180 departs at charger 11,1
1,12:18,Car 5 departs at charger 32,1
1,12:18,Car 5 finish traveling,NA
1,12:19,Car 288 finish traveling,NA
1,12:19,Car 152 departs at charger 3,1
1,12:20,Car 152 finish traveling,NA
1,12:20,Car 180 finish traveling,NA
1,12:22,Car 283 departs at charger 34,1
1,12:22,Car 283 finish traveling,NA
1,12:23,Car 199 departs at charger 77,0
1,12:24,Car 362 departs at charger 62,14
1,12:24,Car 93 departs at charger 64,0
1,12:25,Car 93 finish traveling,NA
1,12:25,Car 184 departs at charger 5,0
1,12:26,Car 199 finish traveling,NA
1,12:26,Car 362 finish traveling,NA
1,12:26,Car 222 departs at charger 4,1
1,12:28,Car 248 departs at charger 46,0
1,12:29,Car 184 finish traveling,NA
1,12:29,Car 4 departs at charger 12,0
1,12:29,Car 86 departs at charger 39,0
1,12:29,Car 55 departs at charger 56,0
1,12:31,Car 4 finish traveling,NA
1,12:31,Car 222 finish traveling,NA
1,12:31,Car 147 departs at charger 6,0
1,12:31,Car 14 departs at charger 71,0
1,12:34,Car 55 finish traveling,NA
1,12:34,Car 86 finish traveling,NA
1,12:34,Car 248 finish traveling,NA
1,12:34,Car 7 departs at charger 20,0
1,12:34,Car 196 departs at charger 41,0
1,12:34,Car 380 departs at charger 73,1
1,12:35,Car 14 finish traveling,NA
1,12:35,Car 147 finish traveling,NA
1,12:35,Car 271 departs at charger 15,0
1,12:35,Car 231 departs at charger 42,0
1,12:35,Car 378 departs at charger 70,2
1,12:36,Car 7 finish traveling,NA
1,12:36,Car 231 finish traveling,NA
1,12:38,Car 54 departs at charger 47,0
1,12:38,Car 239 departs at charger 58,0
1,12:38,Car 324 departs at charger 63,3
1,12:39,Car 54 finish traveling,NA
1,12:39,Car 196 finish traveling,NA
1,12:39,Car 380 finish traveling,NA
1,12:40,Car 271 finish traveling,NA
1,12:40,Car 378 finish traveling,NA
1,12:40,Car 67 departs at charger 79,2
1,12:41,Car 239 finish traveling,NA
1,12:41,Car 90 departs at charger 17,0
1,12:41,Car 96 departs at charger 55,0
1,12:42,Car 10 departs at charger 50,0
1,12:43,Car 96 finish traveling,NA
1,12:43,Car 287 departs at charger 10,0
1,12:43,Car 258 departs at charger 60,0
1,12:44,Car 258 finish traveling,NA
1,12:44,Car 202 departs at charger 68,1
1,12:45,Car 10 finish traveling,NA
1,12:45,Car 67 finish traveling,NA
1,12:45,Car 90 finish traveling,NA
1,12:45,Car 287 finish traveling,NA
1,12:45,Car 324 finish traveling,NA
1,12:45,Car 132 departs at charger 29,0
1,12:46,Car 202 finish traveling,NA
1,12:46,Car 170 departs at charger 51,0
1,12:47,Car 121 departs at charger 18,0
1,12:47,Car 285 departs at charger 21,0
1,12:47,Car 125 departs at charger 23,0
1,12:47,Car 217 departs at charger 78,2
1,12:48,Car 125 finish traveling,NA
1,12:48,Car 132 finish traveling,NA
1,12:48,Car 170 finish traveling,NA
1,12:48,Car 182 departs at charger 72,0
1,12:48,Car 39 departs at charger 75,1
1,12:49,Car 217 finish traveling,NA
1,12:49,Car 285 finish traveling,NA
1,12:50,Car 121 finish traveling,NA
1,12:51,Car 39 finish traveling,NA
1,12:51,Car 182 finish traveling,NA
1,12:51,Car 149 departs at charger 30,0
1,12:55,Car 50 departs at charger 22,0
1,12:55,Car 64 departs at charger 24,0
1,12:55,Car 387 departs at charger 66,1
1,12:56,Car 149 finish traveling,NA
1,12:57,Car 64 finish traveling,NA
1,12:57,Car 387 finish traveling,NA
1,12:58,Car 50 finish traveling,NA
1,12:58,Car 400 departs at charger 74,0
1,12:58,Car 400 finish traveling,NA
1,13:00,Car 216 departs at charger 27,0
1,13:02,Car 216 finish traveling,NA
1,13:02,Car 242 departs at charger 1,0
1,13:02,Car 66 departs at charger 52,0
1,13:03,Car 164 departs at charger 11,0
1,13:03,Car 1 departs at charger 32,0
1,13:06,Car 1 finish traveling,NA
1,13:06,Car 66 finish traveling,NA
1,13:07,Car 164 finish traveling,NA
1,13:07,Car 242 finish traveling,NA
1,13:07,Car 6 departs at charger 33,0
1,13:07,Car 241 departs at charger 34,0
1,13:10,Car 241 finish traveling,NA
1,13:10,Car 85 departs at charger 35,0
1,13:11,Car 6 finish traveling,NA
1,13:12,Car 85 finish traveling,NA
1,13:20,Car 384 departs at charger 67,3
1,13:20,Car 384 finish traveling,NA
1,13:23,Car 11 departs at charger 48,0
1,13:29,Car 11 finish traveling,NA
1,13:29,Car 383 departs at charger 68,0
1,13:33,Car 383 finish traveling,NA
1,13:34,Car 388 departs at charger 80,1
1,13:40,Car 376 departs at charger 66,0
1,13:41,Car 376 finish traveling,NA
1,13:41,Car 388 finish traveling,NA
1,14:08,Car 310 departs at charger 19,1
1,14:09,Car 310 finish traveling,NA
1,14:13,Car 114 departs at charger 2,0
1,14:15,Car 114 finish traveling,NA
1,14:19,Car 303 departs at charger 3,0
1,14:23,Car 303 finish traveling,NA
1,14:24,Car 367 departs at charger 62,13
1,14:24,Car 220 departs at charger 76,0
1,14:25,Car 220 finish traveling,NA
1,14:26,Car 237 departs at charger 4,0
1,14:27,Car 237 finish traveling,NA
1,14:29,Car 367 finish traveling,NA
1,14:29,Car 128 departs at charger 13,0
1,14:32,Car 128 finish traveling,NA
1,14:32,Car 136 departs at charger 7,0
1,14:33,Car 136 finish traveling,NA
1,14:33,Car 45 departs at charger 16,0
1,14:34,Car 12 departs at charger 8,0
1,14:34,Car 116 departs at charger 14,0
1,14:34,Car 373 departs at charger 73,0
1,14:35,Car 329 departs at charger 70,1
1,14:36,Car 12 finish traveling,NA
1,14:36,Car 45 finish traveling,NA
1,14:36,Car 206 departs at charger 9,0
1,14:37,Car 116 finish traveling,NA
1,14:37,Car 206 finish traveling,NA
1,14:38,Car 351 departs at charger 63,2
1,14:39,Car 329 finish traveling,NA
1,14:39,Car 373 finish traveling,NA
1,14:39,Car 155 departs at charger 28,0
1,14:40,Car 351 finish traveling,NA
1,14:40,Car 346 departs at charger 79,1
1,14:41,Car 155 finish traveling,NA
1,14:46,Car 346 finish traveling,NA
1,14:47,Car 332 departs at charger 78,1
1,14:48,Car 390 departs at charger 75,0
1,14:48,Car 390 finish traveling,NA
1,14:51,Car 332 finish traveling,NA
1,14:56,Car 63 departs at charger 25,0
1,14:56,Car 251 departs at charger 26,0
1,14:59,Car 251 finish traveling,NA
1,15:01,Car 63 finish traveling,NA
1,15:01,Car 298 departs at charger 31,0
1,15:01,Car 298 finish traveling,NA
1,15:08,Car 76 departs at charger 45,0
1,15:09,Car 76 finish traveling,NA
1,15:09,Car 81 departs at charger 36,0
1,15:14,Car 81 finish traveling,NA
1,15:15,Car 15 departs at charger 37,0
1,15:15,Car 267 departs at charger 38,0
1,15:17,Car 144 departs at charger 40,0
1,15:18,Car 267 finish traveling,NA
1,15:18,Car 391 departs at charger 65,5
1,15:19,Car 144 finish traveling,NA
1,15:20,Car 15 finish traveling,NA
1,15:20,Car 391 finish traveling,NA
1,15:20,Car 381 departs at charger 67,2
1,15:22,Car 317 departs at charger 43,0
1,15:23,Car 153 departs at charger 69,0
1,15:25,Car 381 finish traveling,NA
1,15:25,Car 47 departs at charger 44,0
1,15:26,Car 153 finish traveling,NA
1,15:27,Car 317 finish traveling,NA
1,15:30,Car 95 departs at charger 49,0
1,15:31,Car 47 finish traveling,NA
1,15:34,Car 95 finish traveling,NA
1,15:34,Car 345 departs at charger 80,0
1,15:36,Car 345 finish traveling,NA
1,16:04,Car 94 departs at charger 53,0
1,16:04,Car 286 departs at charger 54,0
1,16:06,Car 94 finish traveling,NA
1,16:06,Car 286 finish traveling,NA
1,16:12,Car 40 departs at charger 57,0
1,16:13,Car 273 departs at charger 61,0
1,16:14,Car 40 finish traveling,NA
1,16:18,Car 273 finish traveling,NA
1,16:24,Car 379 departs at charger 62,12
1,16:28,Car 379 finish traveling,NA
1,16:35,Car 361 departs at charger 70,0
1,16:38,Car 356 departs at charger 63,1
1,16:39,Car 361 finish traveling,NA
1,16:40,Car 356 finish traveling,NA
1,16:40,Car 365 departs at charger 79,0
1,16:41,Car 365 finish traveling,NA
1,16:47,Car 396 departs at charger 78,0
1,16:49,Car 396 finish traveling,NA
1,17:20,Car 358 departs at charger 67,1
1,17:23,Car 358 finish traveling,NA
1,18:08,Car 259 departs at charger 19,0
1,18:13,Car 259 finish traveling,NA
1,18:24,Car 375 departs at charger 62,11
1,18:28,Car 375 finish traveling,NA
1,18:38,Car 331 departs at charger 63,0
1,18:38,Car 331 finish traveling,NA
1,19:18,Car 327 departs at charger 65,4
1,19:20,Car 327 finish traveling,NA
1,19:20,Car 372 departs at charger 67,0
1,19:25,Car 372 finish traveling,NA
1,20:24,Car 349 departs at charger 62,10
1,20:27,Car 349 finish traveling,NA
1,22:24,Car 374 departs at charger 62,9
1,22:27,Car 374 finish traveling,NA
1,23:18,Car 385 departs at charger 65,3
1,23:22,Car 385 finish traveling,NA
2,0:00,Car 359 cannot finish charging and depart at charger 62,NA
2,0:00,Car 325 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 333 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 337 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 338 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 339 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 340 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 341 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 344 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 364 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 370 cannot wait for a charger today and finish traveling,NA
2,0:00,Car 393 cannot wait for a charger today and finish traveling,NA
2,0:24,Car 359 finish traveling,NA
1,6:03,Car 363 starts traveling,NA
1,6:04,Car 27 starts traveling,NA
1,6:04,Car 310 starts traveling,NA
1,6:04,Car 357 starts traveling,NA
1,6:06,Car 278 starts traveling,NA
1,6:07,Car 33 starts traveling,NA
1,6:07,Car 84 starts traveling,NA
1,6:07,Car 389 starts traveling,NA
1,6:08,Car 130 starts traveling,NA
1,6:08,Car 130 arrives at charger 19,1
1,6:09,Car 114 starts traveling,NA
1,6:09,Car 310 arrives at charger 19,1
1,6:09,Car 363 arrives at charger 74,1
1,6:10,Car 389 arrives at charger 66,1
1,6:12,Car 13 starts traveling,NA
1,6:12,Car 161 starts traveling,NA
1,6:13,Car 27 arrives at charger 2,1
1,6:14,Car 30 starts traveling,NA
1,6:14,Car 352 starts traveling,NA
1,6:15,Car 25 starts traveling,NA
1,6:15,Car 348 starts traveling,NA
1,6:15,Car 357 arrives at charger 5,1
1,6:16,Car 211 starts traveling,NA
